isoCode,date,ageRange,peopleVaccinatedPer100,peopleFullyVaccinatedPer100,peopleBoosterPer100
CYP,2023-03-24,80+,94.72,91.42,84.09
CYP,2023-03-31,0-4,0.01,0.01,0.0
CYP,2023-03-31,10-14,34.42,32.44,1.0
CYP,2023-03-31,15-17,60.27,59.31,3.37
CYP,2023-03-31,18-24,79.88,76.87,40.81
CYP,2023-03-31,25-49,83.8,82.35,58.89
CYP,2023-03-31,5-9,9.23,8.29,0.02
CYP,2023-03-31,50-59,86.96,86.16,73.99
CYP,2023-03-31,60-69,90.43,89.68,82.28
CYP,2023-03-31,70-79,94.79,93.51,89.9
CYP,2023-03-31,80+,94.72,91.42,84.09
CYP,2023-04-07,0-4,0.01,0.01,0.0
CYP,2023-04-07,10-14,34.42,32.44,1.0
CYP,2023-04-07,15-17,60.27,59.31,3.37
CYP,2023-04-07,18-24,79.9,76.87,40.81
CYP,2023-04-07,25-49,83.81,82.35,58.89
CYP,2023-04-07,5-9,9.23,8.29,0.02
CYP,2023-04-07,50-59,86.96,86.16,73.99
CYP,2023-04-07,60-69,90.43,89.68,82.29
CYP,2023-04-07,70-79,94.79,93.51,89.9
CYP,2023-04-07,80+,94.72,91.42,84.09
CYP,2023-04-14,0-4,0.01,0.01,0.0
CYP,2023-04-14,10-14,34.42,32.44,1.0
CYP,2023-04-14,15-17,60.27,59.31,3.37
CYP,2023-04-14,18-24,79.91,76.87,40.81
CYP,2023-04-14,25-49,83.81,82.35,58.9
CYP,2023-04-14,5-9,9.23,8.29,0.02
CYP,2023-04-14,50-59,86.96,86.16,73.99
CYP,2023-04-14,60-69,90.43,89.68,82.29
CYP,2023-04-14,70-79,94.79,93.51,89.9
CYP,2023-04-14,80+,94.72,91.42,84.09
CYP,2023-04-21,0-4,0.01,0.01,0.0
CYP,2023-04-21,10-14,34.42,32.44,1.0
CYP,2023-04-21,15-17,60.27,59.31,3.37
CYP,2023-04-21,18-24,79.92,76.88,40.81
CYP,2023-04-21,25-49,83.82,82.36,58.9
CYP,2023-04-21,5-9,9.23,8.29,0.02
CYP,2023-04-21,50-59,86.96,86.16,73.99
CYP,2023-04-21,60-69,90.43,89.68,82.29
CYP,2023-04-21,70-79,94.79,93.51,89.9
CYP,2023-04-21,80+,94.72,91.42,84.1
CYP,2023-04-28,0-4,0.01,0.01,0.0
CYP,2023-04-28,10-14,34.42,32.44,1.0
CYP,2023-04-28,15-17,60.27,59.31,3.37
CYP,2023-04-28,18-24,79.93,76.88,40.81
CYP,2023-04-28,25-49,83.82,82.36,58.9
CYP,2023-04-28,5-9,9.23,8.29,0.02
CYP,2023-04-28,50-59,86.96,86.16,73.99
CYP,2023-04-28,60-69,90.43,89.68,82.29
CYP,2023-04-28,70-79,94.79,93.51,89.91
CYP,2023-04-28,80+,94.72,91.42,84.1
CYP,2023-05-05,0-4,0.01,0.01,0.0
CYP,2023-05-05,10-14,34.42,32.44,1.0
CYP,2023-05-05,15-17,60.27,59.32,3.37
CYP,2023-05-05,18-24,79.93,76.88,40.81
CYP,2023-05-05,25-49,83.82,82.36,58.9
CYP,2023-05-05,5-9,9.23,8.29,0.02
CYP,2023-05-05,50-59,86.97,86.16,73.99
CYP,2023-05-05,60-69,90.43,89.68,82.29
CYP,2023-05-05,70-79,94.79,93.51,89.91
CYP,2023-05-05,80+,94.72,91.42,84.1
CYP,2023-05-12,0-4,0.01,0.01,0.0
CYP,2023-05-12,10-14,34.42,32.44,1.0
CYP,2023-05-12,15-17,60.27,59.32,3.37
CYP,2023-05-12,18-24,79.94,76.88,40.82
CYP,2023-05-12,25-49,83.82,82.36,58.9
CYP,2023-05-12,5-9,9.23,8.29,0.02
CYP,2023-05-12,50-59,86.97,86.16,73.99
CYP,2023-05-12,60-69,90.43,89.68,82.29
CYP,2023-05-12,70-79,94.79,93.51,89.91
CYP,2023-05-12,80+,94.72,91.42,84.1
CYP,2023-05-19,0-4,0.01,0.01,0.0
CYP,2023-05-19,10-14,34.42,32.44,1.0
CYP,2023-05-19,15-17,60.27,59.32,3.37
CYP,2023-05-19,18-24,79.95,76.88,40.82
CYP,2023-05-19,25-49,83.83,82.36,58.9
CYP,2023-05-19,5-9,9.23,8.29,0.02
CYP,2023-05-19,50-59,86.97,86.16,73.99
CYP,2023-05-19,60-69,90.43,89.68,82.29
CYP,2023-05-19,70-79,94.79,93.51,89.91
CYP,2023-05-19,80+,94.72,91.42,84.1
CYP,2023-05-26,0-4,0.01,0.01,0.0
CYP,2023-05-26,10-14,34.42,32.44,1.0
CYP,2023-05-26,15-17,60.27,59.32,3.37
CYP,2023-05-26,18-24,79.95,76.89,40.82
CYP,2023-05-26,25-49,83.83,82.36,58.9
CYP,2023-05-26,5-9,9.23,8.29,0.02
CYP,2023-05-26,50-59,86.97,86.16,73.99
CYP,2023-05-26,60-69,90.43,89.68,82.29
CYP,2023-05-26,70-79,94.79,93.51,89.91
CYP,2023-05-26,80+,94.72,91.42,84.1
CYP,2023-06-02,0-4,0.01,0.01,0.0
CYP,2023-06-02,10-14,34.42,32.44,1.0
CYP,2023-06-02,15-17,60.27,59.32,3.37
CYP,2023-06-02,18-24,79.95,76.89,40.82
CYP,2023-06-02,25-49,83.83,82.36,58.91
CYP,2023-06-02,5-9,9.23,8.29,0.02
CYP,2023-06-02,50-59,86.97,86.16,73.99
CYP,2023-06-02,60-69,90.43,89.68,82.29
CYP,2023-06-02,70-79,94.79,93.51,89.91
CYP,2023-06-02,80+,94.72,91.42,84.1
CYP,2023-06-09,0-4,0.01,0.01,0.0
CYP,2023-06-09,10-14,34.42,32.44,1.01
CYP,2023-06-09,15-17,60.27,59.32,3.37
CYP,2023-06-09,18-24,79.95,76.89,40.82
CYP,2023-06-09,25-49,83.83,82.36,58.91
CYP,2023-06-09,5-9,9.23,8.29,0.02
CYP,2023-06-09,50-59,86.97,86.16,73.99
CYP,2023-06-09,60-69,90.43,89.68,82.29
CYP,2023-06-09,70-79,94.79,93.51,89.91
CYP,2023-06-09,80+,94.72,91.42,84.1
CYP,2023-06-23,0-4,0.01,0.01,0.0
CYP,2023-06-23,10-14,34.42,32.44,1.01
CYP,2023-06-23,15-17,60.27,59.32,3.37
CYP,2023-06-23,18-24,79.96,76.89,40.82
CYP,2023-06-23,25-49,83.83,82.36,58.91
CYP,2023-06-23,5-9,9.23,8.29,0.02
CYP,2023-06-23,50-59,86.97,86.16,73.99
CYP,2023-06-23,60-69,90.43,89.68,82.29
CYP,2023-06-23,70-79,94.79,93.51,89.91
CYP,2023-06-23,80+,94.72,91.42,84.1
CYP,2023-06-30,0-4,0.01,0.01,0.0
CYP,2023-06-30,10-14,34.42,32.44,1.01
CYP,2023-06-30,15-17,60.27,59.32,3.37
CYP,2023-06-30,18-24,79.96,76.89,40.83
CYP,2023-06-30,25-49,83.83,82.36,58.91
CYP,2023-06-30,5-9,9.23,8.29,0.02
CYP,2023-06-30,50-59,86.97,86.16,73.99
CYP,2023-06-30,60-69,90.43,89.68,82.29
CYP,2023-06-30,70-79,94.79,93.51,89.91
CYP,2023-06-30,80+,94.72,91.42,84.1
CYP,2023-07-07,0-4,0.01,0.01,0.0
CYP,2023-07-07,10-14,34.42,32.44,1.01
CYP,2023-07-07,15-17,60.27,59.32,3.38
CYP,2023-07-07,18-24,79.96,76.89,40.83
CYP,2023-07-07,25-49,83.83,82.36,58.91
CYP,2023-07-07,5-9,9.23,8.29,0.02
CYP,2023-07-07,50-59,86.97,86.16,73.99
CYP,2023-07-07,60-69,90.43,89.68,82.29
CYP,2023-07-07,70-79,94.79,93.51,89.91
CYP,2023-07-07,80+,94.72,91.42,84.1
CYP,2023-07-14,0-4,0.01,0.01,0.0
CYP,2023-07-14,10-14,34.42,32.44,1.01
CYP,2023-07-14,15-17,60.27,59.32,3.38
CYP,2023-07-14,18-24,79.96,76.89,40.83
CYP,2023-07-14,25-49,83.83,82.36,58.91
CYP,2023-07-14,5-9,9.23,8.29,0.02
CYP,2023-07-14,50-59,86.97,86.16,73.99
CYP,2023-07-14,60-69,90.43,89.68,82.29
CYP,2023-07-14,70-79,94.79,93.51,89.91
CYP,2023-07-14,80+,94.72,91.42,84.1
CYP,2023-07-21,0-4,0.01,0.01,0.0
CYP,2023-07-21,10-14,34.42,32.44,1.01
CYP,2023-07-21,15-17,60.27,59.32,3.38
CYP,2023-07-21,18-24,79.96,76.89,40.83
CYP,2023-07-21,25-49,83.83,82.36,58.91
CYP,2023-07-21,5-9,9.23,8.29,0.02
CYP,2023-07-21,50-59,86.97,86.16,73.99
CYP,2023-07-21,60-69,90.43,89.68,82.29
CYP,2023-07-21,70-79,94.79,93.51,89.91
CYP,2023-07-21,80+,94.72,91.42,84.1
CYP,2023-07-28,0-4,0.01,0.01,0.0
CYP,2023-07-28,10-14,34.42,32.44,1.01
CYP,2023-07-28,15-17,60.27,59.32,3.38
CYP,2023-07-28,18-24,79.96,76.89,40.83
CYP,2023-07-28,25-49,83.83,82.36,58.91
CYP,2023-07-28,5-9,9.23,8.29,0.02
CYP,2023-07-28,50-59,86.97,86.16,73.99
CYP,2023-07-28,60-69,90.43,89.68,82.29
CYP,2023-07-28,70-79,94.79,93.51,89.91
CYP,2023-07-28,80+,94.72,91.42,84.1
CYP,2023-08-04,0-4,0.01,0.01,0.0
CYP,2023-08-04,10-14,34.42,32.44,1.01
CYP,2023-08-04,15-17,60.27,59.32,3.38
CYP,2023-08-04,18-24,79.96,76.89,40.83
CYP,2023-08-04,25-49,83.83,82.36,58.91
CYP,2023-08-04,5-9,9.23,8.29,0.02
CYP,2023-08-04,50-59,86.97,86.16,73.99
CYP,2023-08-04,60-69,90.43,89.68,82.29
CYP,2023-08-04,70-79,94.79,93.51,89.91
CYP,2023-08-04,80+,94.72,91.42,84.1
CYP,2023-08-11,0-4,0.01,0.01,0.0
CYP,2023-08-11,10-14,34.42,32.44,1.01
CYP,2023-08-11,15-17,60.27,59.32,3.38
CYP,2023-08-11,18-24,79.96,76.89,40.83
CYP,2023-08-11,25-49,83.83,82.36,58.91
CYP,2023-08-11,5-9,9.23,8.29,0.02
CYP,2023-08-11,50-59,86.97,86.16,73.99
CYP,2023-08-11,60-69,90.43,89.68,82.29
CYP,2023-08-11,70-79,94.79,93.51,89.91
CYP,2023-08-11,80+,94.72,91.42,84.1
CYP,2023-08-18,0-4,0.01,0.01,0.0
CYP,2023-08-18,10-14,34.42,32.44,1.01
CYP,2023-08-18,15-17,60.27,59.32,3.38
CYP,2023-08-18,18-24,79.96,76.89,40.83
CYP,2023-08-18,25-49,83.83,82.36,58.91
CYP,2023-08-18,5-9,9.23,8.29,0.02
CYP,2023-08-18,50-59,86.97,86.16,73.99
CYP,2023-08-18,60-69,90.43,89.68,82.29
CYP,2023-08-18,70-79,94.79,93.51,89.91
CYP,2023-08-18,80+,94.72,91.42,84.1
CYP,2023-08-25,0-4,0.01,0.01,0.0
CYP,2023-08-25,10-14,34.42,32.44,1.01
CYP,2023-08-25,15-17,60.27,59.32,3.38
CYP,2023-08-25,18-24,79.96,76.89,40.84
CYP,2023-08-25,25-49,83.83,82.36,58.91
CYP,2023-08-25,5-9,9.23,8.29,0.02
CYP,2023-08-25,50-59,86.97,86.16,73.99
CYP,2023-08-25,60-69,90.43,89.68,82.29
CYP,2023-08-25,70-79,94.79,93.51,89.91
CYP,2023-08-25,80+,94.72,91.42,84.1
CYP,2023-09-01,0-4,0.01,0.01,0.0
CYP,2023-09-01,10-14,34.42,32.44,1.01
CYP,2023-09-01,15-17,60.27,59.32,3.38
CYP,2023-09-01,18-24,79.96,76.89,40.84
CYP,2023-09-01,25-49,83.83,82.36,58.91
CYP,2023-09-01,5-9,9.23,8.29,0.02
CYP,2023-09-01,50-59,86.97,86.16,73.99
CYP,2023-09-01,60-69,90.43,89.68,82.29
CYP,2023-09-01,70-79,94.79,93.51,89.91
CYP,2023-09-01,80+,94.72,91.42,84.1
CYP,2023-09-08,0-4,0.01,0.01,0.0
CYP,2023-09-08,10-14,34.42,32.44,1.01
CYP,2023-09-08,15-17,60.27,59.32,3.38
CYP,2023-09-08,18-24,79.96,76.89,40.84
CYP,2023-09-08,25-49,83.83,82.36,58.91
CYP,2023-09-08,5-9,9.23,8.29,0.02
CYP,2023-09-08,50-59,86.97,86.16,73.99
CYP,2023-09-08,60-69,90.43,89.68,82.29
CYP,2023-09-08,70-79,94.79,93.51,89.91
CYP,2023-09-08,80+,94.72,91.42,84.1
CYP,2023-09-15,0-4,0.01,0.01,0.0
CYP,2023-09-15,10-14,34.42,32.44,1.01
CYP,2023-09-15,15-17,60.27,59.32,3.38
CYP,2023-09-15,18-24,79.96,76.89,40.84
CYP,2023-09-15,25-49,83.83,82.36,58.91
CYP,2023-09-15,5-9,9.23,8.29,0.02
CYP,2023-09-15,50-59,86.97,86.16,73.99
CYP,2023-09-15,60-69,90.43,89.68,82.29
CYP,2023-09-15,70-79,94.79,93.51,89.91
CYP,2023-09-15,80+,94.72,91.42,84.1
FIN,2021-01-01,25-49,0.0,0.0,0.0
FIN,2021-01-01,50-59,0.0,0.0,0.0
FIN,2021-01-01,60-69,0.0,0.0,0.0
FIN,2021-01-01,80+,0.0,0.0,0.0
HUN,2022-12-30,0-17,25.59,24.4,3.27
HUN,2022-12-30,18-24,60.03,55.74,27.64
HUN,2022-12-30,25-49,69.39,66.52,36.16
HUN,2022-12-30,50-59,75.49,73.69,49.57
HUN,2022-12-30,60-69,84.76,83.17,65.21
HUN,2022-12-30,70-79,85.97,84.92,73.64
HUN,2022-12-30,80+,76.9,75.72,63.82
HUN,2023-01-06,0-17,25.59,24.4,3.28
HUN,2023-01-06,18-24,60.03,55.74,27.65
HUN,2023-01-06,25-49,69.39,66.52,36.16
HUN,2023-01-06,50-59,75.49,73.7,49.58
HUN,2023-01-06,60-69,84.76,83.17,65.21
HUN,2023-01-06,70-79,85.97,84.92,73.64
HUN,2023-01-06,80+,76.9,75.72,63.83
HUN,2023-01-13,0-17,25.59,24.4,3.28
HUN,2023-01-13,18-24,60.03,55.74,27.65
HUN,2023-01-13,25-49,69.39,66.52,36.16
HUN,2023-01-13,50-59,75.49,73.7,49.58
HUN,2023-01-13,60-69,84.76,83.17,65.21
HUN,2023-01-13,70-79,85.97,84.92,73.65
HUN,2023-01-13,80+,76.9,75.72,63.83
HUN,2023-01-20,0-17,25.59,24.4,3.28
HUN,2023-01-20,18-24,60.04,55.74,27.65
HUN,2023-01-20,25-49,69.39,66.52,36.16
HUN,2023-01-20,50-59,75.49,73.7,49.58
HUN,2023-01-20,60-69,84.76,83.17,65.21
HUN,2023-01-20,70-79,85.97,84.92,73.65
HUN,2023-01-20,80+,76.9,75.72,63.83
HUN,2023-01-27,0-17,25.59,24.41,3.28
HUN,2023-01-27,18-24,60.04,55.75,27.66
HUN,2023-01-27,25-49,69.4,66.52,36.16
HUN,2023-01-27,50-59,75.49,73.7,49.58
HUN,2023-01-27,60-69,84.76,83.17,65.21
HUN,2023-01-27,70-79,85.97,84.92,73.65
HUN,2023-01-27,80+,76.9,75.72,63.84
HUN,2023-02-03,0-17,25.59,24.41,3.28
HUN,2023-02-03,18-24,60.04,55.75,27.66
HUN,2023-02-03,25-49,69.4,66.52,36.17
HUN,2023-02-03,50-59,75.49,73.7,49.58
HUN,2023-02-03,60-69,84.76,83.17,65.22
HUN,2023-02-03,70-79,85.97,84.92,73.65
HUN,2023-02-03,80+,76.9,75.72,63.84
HUN,2023-02-10,0-17,25.59,24.41,3.28
HUN,2023-02-10,18-24,60.04,55.75,27.66
HUN,2023-02-10,25-49,69.4,66.53,36.17
HUN,2023-02-10,50-59,75.49,73.7,49.58
HUN,2023-02-10,60-69,84.76,83.17,65.22
HUN,2023-02-10,70-79,85.97,84.92,73.65
HUN,2023-02-10,80+,76.9,75.72,63.84
HUN,2023-02-17,0-17,25.59,24.41,3.28
HUN,2023-02-17,18-24,60.05,55.75,27.66
HUN,2023-02-17,25-49,69.4,66.53,36.17
HUN,2023-02-17,50-59,75.49,73.7,49.58
HUN,2023-02-17,60-69,84.76,83.17,65.22
HUN,2023-02-17,70-79,85.97,84.92,73.65
HUN,2023-02-17,80+,76.9,75.72,63.84
HUN,2023-02-24,0-17,25.59,24.41,3.28
HUN,2023-02-24,18-24,60.05,55.76,27.66
HUN,2023-02-24,25-49,69.4,66.53,36.17
HUN,2023-02-24,50-59,75.49,73.7,49.58
HUN,2023-02-24,60-69,84.76,83.17,65.22
HUN,2023-02-24,70-79,85.97,84.92,73.65
HUN,2023-02-24,80+,76.9,75.72,63.84
HUN,2023-03-03,0-17,25.59,24.41,3.28
HUN,2023-03-03,18-24,60.05,55.76,27.67
HUN,2023-03-03,25-49,69.4,66.53,36.17
HUN,2023-03-03,50-59,75.49,73.7,49.59
HUN,2023-03-03,60-69,84.76,83.17,65.22
HUN,2023-03-03,70-79,85.97,84.92,73.65
HUN,2023-03-03,80+,76.91,75.72,63.84
HUN,2023-03-17,0-17,25.59,24.41,3.28
HUN,2023-03-17,18-24,60.05,55.76,27.67
HUN,2023-03-17,25-49,69.4,66.53,36.17
HUN,2023-03-17,50-59,75.49,73.7,49.59
HUN,2023-03-17,60-69,84.76,83.17,65.22
HUN,2023-03-17,70-79,85.97,84.92,73.65
HUN,2023-03-17,80+,76.91,75.72,63.84
HUN,2023-03-24,0-17,25.59,24.41,3.28
HUN,2023-03-24,18-24,60.05,55.76,27.67
HUN,2023-03-24,25-49,69.4,66.53,36.17
HUN,2023-03-24,50-59,75.49,73.7,49.59
HUN,2023-03-24,60-69,84.76,83.17,65.22
HUN,2023-03-24,70-79,85.97,84.92,73.65
HUN,2023-03-24,80+,76.91,75.72,63.84
HUN,2023-03-31,0-17,25.59,24.41,3.28
HUN,2023-03-31,18-24,60.05,55.76,27.67
HUN,2023-03-31,25-49,69.41,66.53,36.17
HUN,2023-03-31,50-59,75.49,73.7,49.59
HUN,2023-03-31,60-69,84.76,83.17,65.22
HUN,2023-03-31,70-79,85.97,84.92,73.65
HUN,2023-03-31,80+,76.91,75.72,63.84
HUN,2023-04-07,0-17,25.59,24.41,3.28
HUN,2023-04-07,18-24,60.05,55.76,27.67
HUN,2023-04-07,25-49,69.41,66.53,36.17
HUN,2023-04-07,50-59,75.49,73.7,49.59
HUN,2023-04-07,60-69,84.76,83.17,65.22
HUN,2023-04-07,70-79,85.97,84.92,73.65
HUN,2023-04-07,80+,76.91,75.72,63.84
HUN,2023-04-14,0-17,25.59,24.41,3.28
HUN,2023-04-14,18-24,60.05,55.76,27.67
HUN,2023-04-14,25-49,69.41,66.53,36.17
HUN,2023-04-14,50-59,75.49,73.7,49.59
HUN,2023-04-14,60-69,84.76,83.17,65.22
HUN,2023-04-14,70-79,85.98,84.92,73.65
HUN,2023-04-14,80+,76.91,75.72,63.84
HUN,2023-04-21,0-17,25.59,24.41,3.28
HUN,2023-04-21,18-24,60.05,55.76,27.67
HUN,2023-04-21,25-49,69.41,66.53,36.17
HUN,2023-04-21,50-59,75.49,73.7,49.59
HUN,2023-04-21,60-69,84.76,83.17,65.22
HUN,2023-04-21,70-79,85.98,84.92,73.65
HUN,2023-04-21,80+,76.91,75.72,63.84
HUN,2023-04-28,0-17,25.59,24.41,3.28
HUN,2023-04-28,18-24,60.05,55.77,27.67
HUN,2023-04-28,25-49,69.41,66.53,36.17
HUN,2023-04-28,50-59,75.49,73.7,49.59
HUN,2023-04-28,60-69,84.76,83.17,65.22
HUN,2023-04-28,70-79,85.98,84.92,73.65
HUN,2023-04-28,80+,76.91,75.72,63.84
HUN,2023-05-05,0-17,25.6,24.41,3.28
HUN,2023-05-05,18-24,60.05,55.77,27.67
HUN,2023-05-05,25-49,69.41,66.53,36.17
HUN,2023-05-05,50-59,75.49,73.7,49.59
HUN,2023-05-05,60-69,84.76,83.17,65.22
HUN,2023-05-05,70-79,85.98,84.92,73.65
HUN,2023-05-05,80+,76.91,75.72,63.84
HUN,2023-05-12,0-17,25.6,24.41,3.28
HUN,2023-05-12,18-24,60.05,55.77,27.67
HUN,2023-05-12,25-49,69.41,66.53,36.17
HUN,2023-05-12,50-59,75.49,73.71,49.59
HUN,2023-05-12,60-69,84.76,83.17,65.22
HUN,2023-05-12,70-79,85.98,84.92,73.65
HUN,2023-05-12,80+,76.91,75.72,63.84
HUN,2023-05-19,0-17,25.6,24.41,3.28
HUN,2023-05-19,18-24,60.05,55.77,27.67
HUN,2023-05-19,25-49,69.41,66.53,36.17
HUN,2023-05-19,50-59,75.49,73.71,49.59
HUN,2023-05-19,60-69,84.76,83.17,65.22
HUN,2023-05-19,70-79,85.98,84.92,73.65
HUN,2023-05-19,80+,76.91,75.72,63.84
HUN,2023-05-26,0-17,25.6,24.41,3.28
HUN,2023-05-26,18-24,60.05,55.77,27.67
HUN,2023-05-26,25-49,69.41,66.53,36.17
HUN,2023-05-26,50-59,75.49,73.71,49.59
HUN,2023-05-26,60-69,84.76,83.17,65.22
HUN,2023-05-26,70-79,85.98,84.92,73.65
HUN,2023-05-26,80+,76.91,75.72,63.84
HUN,2023-06-02,0-17,25.6,24.41,3.28
HUN,2023-06-02,18-24,60.06,55.77,27.67
HUN,2023-06-02,25-49,69.41,66.54,36.17
HUN,2023-06-02,50-59,75.5,73.71,49.59
HUN,2023-06-02,60-69,84.76,83.17,65.22
HUN,2023-06-02,70-79,85.98,84.92,73.65
HUN,2023-06-02,80+,76.91,75.72,63.84
HUN,2023-06-09,0-17,25.6,24.41,3.28
HUN,2023-06-09,18-24,60.06,55.77,27.67
HUN,2023-06-09,25-49,69.41,66.54,36.17
HUN,2023-06-09,50-59,75.5,73.71,49.59
HUN,2023-06-09,60-69,84.76,83.17,65.22
HUN,2023-06-09,70-79,85.98,84.92,73.65
HUN,2023-06-09,80+,76.91,75.72,63.84
HUN,2023-06-16,0-17,25.6,24.41,3.28
HUN,2023-06-16,18-24,60.06,55.77,27.67
HUN,2023-06-16,25-49,69.41,66.54,36.17
HUN,2023-06-16,50-59,75.5,73.71,49.59
HUN,2023-06-16,60-69,84.76,83.17,65.22
HUN,2023-06-16,70-79,85.98,84.92,73.65
HUN,2023-06-16,80+,76.91,75.72,63.84
HUN,2023-06-23,0-17,25.6,24.41,3.28
HUN,2023-06-23,18-24,60.06,55.77,27.67
HUN,2023-06-23,25-49,69.41,66.54,36.17
HUN,2023-06-23,50-59,75.5,73.71,49.59
HUN,2023-06-23,60-69,84.76,83.17,65.22
HUN,2023-06-23,70-79,85.98,84.92,73.65
HUN,2023-06-23,80+,76.91,75.72,63.84
HUN,2023-06-30,0-17,25.6,24.41,3.28
HUN,2023-06-30,18-24,60.06,55.77,27.67
HUN,2023-06-30,25-49,69.41,66.54,36.17
HUN,2023-06-30,50-59,75.5,73.71,49.59
HUN,2023-06-30,60-69,84.76,83.17,65.22
HUN,2023-06-30,70-79,85.98,84.92,73.65
HUN,2023-06-30,80+,76.91,75.72,63.84
HUN,2023-07-07,0-17,25.6,24.41,3.28
HUN,2023-07-07,18-24,60.06,55.77,27.67
HUN,2023-07-07,25-49,69.41,66.54,36.17
HUN,2023-07-07,50-59,75.5,73.71,49.59
HUN,2023-07-07,60-69,84.76,83.17,65.22
HUN,2023-07-07,70-79,85.98,84.92,73.65
HUN,2023-07-07,80+,76.91,75.72,63.84
HUN,2023-07-14,0-17,25.6,24.41,3.28
HUN,2023-07-14,18-24,60.06,55.77,27.67
HUN,2023-07-14,25-49,69.41,66.54,36.17
HUN,2023-07-14,50-59,75.5,73.71,49.59
HUN,2023-07-14,60-69,84.76,83.17,65.22
HUN,2023-07-14,70-79,85.98,84.92,73.65
HUN,2023-07-14,80+,76.91,75.72,63.84
HUN,2023-07-21,0-17,25.6,24.41,3.28
HUN,2023-07-21,18-24,60.06,55.77,27.67
HUN,2023-07-21,25-49,69.41,66.54,36.17
HUN,2023-07-21,50-59,75.5,73.71,49.59
HUN,2023-07-21,60-69,84.76,83.17,65.22
HUN,2023-07-21,70-79,85.98,84.92,73.65
HUN,2023-07-21,80+,76.91,75.72,63.84
HUN,2023-07-28,0-17,25.6,24.41,3.28
HUN,2023-07-28,18-24,60.06,55.77,27.67
HUN,2023-07-28,25-49,69.41,66.54,36.17
HUN,2023-07-28,50-59,75.5,73.71,49.59
HUN,2023-07-28,60-69,84.76,83.17,65.22
HUN,2023-07-28,70-79,85.98,84.92,73.65
HUN,2023-07-28,80+,76.91,75.72,63.84
HUN,2023-08-04,0-17,25.6,24.41,3.28
HUN,2023-08-04,18-24,60.06,55.77,27.67
HUN,2023-08-04,25-49,69.41,66.54,36.17
HUN,2023-08-04,50-59,75.5,73.71,49.59
HUN,2023-08-04,60-69,84.76,83.17,65.22
HUN,2023-08-04,70-79,85.98,84.92,73.65
HUN,2023-08-04,80+,76.91,75.72,63.84
HUN,2023-08-11,0-17,25.6,24.41,3.28
HUN,2023-08-11,18-24,60.06,55.77,27.67
HUN,2023-08-11,25-49,69.41,66.54,36.17
HUN,2023-08-11,50-59,75.5,73.71,49.59
HUN,2023-08-11,60-69,84.76,83.17,65.22
HUN,2023-08-11,70-79,85.98,84.92,73.65
HUN,2023-08-11,80+,76.91,75.72,63.84
HUN,2023-08-18,0-17,25.6,24.41,3.28
HUN,2023-08-18,18-24,60.06,55.77,27.67
HUN,2023-08-18,25-49,69.41,66.54,36.17
HUN,2023-08-18,50-59,75.5,73.71,49.59
HUN,2023-08-18,60-69,84.76,83.17,65.22
HUN,2023-08-18,70-79,85.98,84.92,73.65
HUN,2023-08-18,80+,76.91,75.72,63.84
HUN,2023-08-25,0-17,25.6,24.41,3.28
HUN,2023-08-25,18-24,60.06,55.77,27.67
HUN,2023-08-25,25-49,69.41,66.54,36.17
HUN,2023-08-25,50-59,75.5,73.71,49.59
HUN,2023-08-25,60-69,84.76,83.17,65.22
HUN,2023-08-25,70-79,85.98,84.92,73.65
HUN,2023-08-25,80+,76.91,75.72,63.84
HUN,2023-09-01,0-17,25.6,24.41,3.28
HUN,2023-09-01,18-24,60.06,55.77,27.67
HUN,2023-09-01,25-49,69.41,66.54,36.17
HUN,2023-09-01,50-59,75.5,73.71,49.59
HUN,2023-09-01,60-69,84.76,83.17,65.22
HUN,2023-09-01,70-79,85.98,84.92,73.65
HUN,2023-09-01,80+,76.91,75.72,63.84
HUN,2023-09-08,0-17,25.6,24.41,3.28
HUN,2023-09-08,18-24,60.06,55.77,27.67
HUN,2023-09-08,25-49,69.41,66.54,36.18
HUN,2023-09-08,50-59,75.5,73.71,49.59
HUN,2023-09-08,60-69,84.76,83.18,65.22
HUN,2023-09-08,70-79,85.98,84.92,73.65
HUN,2023-09-08,80+,76.91,75.72,63.84
HUN,2023-09-15,0-17,25.6,24.41,3.28
HUN,2023-09-15,18-24,60.06,55.77,27.67
HUN,2023-09-15,25-49,69.41,66.54,36.18
HUN,2023-09-15,50-59,75.5,73.71,49.59
HUN,2023-09-15,60-69,84.76,83.18,65.22
HUN,2023-09-15,70-79,85.98,84.92,73.65
HUN,2023-09-15,80+,76.91,75.72,63.85
HUN,2023-09-22,0-17,25.6,24.41,3.28
HUN,2023-09-22,18-24,60.06,55.77,27.67
HUN,2023-09-22,25-49,69.41,66.54,36.18
HUN,2023-09-22,50-59,75.5,73.71,49.59
HUN,2023-09-22,60-69,84.76,83.18,65.22
HUN,2023-09-22,70-79,85.98,84.92,73.66
HUN,2023-09-22,80+,76.91,75.72,63.85
HUN,2023-09-29,0-17,25.6,24.41,3.28
HUN,2023-09-29,18-24,60.06,55.77,27.67
HUN,2023-09-29,25-49,69.41,66.54,36.18
HUN,2023-09-29,50-59,75.5,73.71,49.59
HUN,2023-09-29,60-69,84.76,83.18,65.22
HUN,2023-09-29,70-79,85.98,84.92,73.66
HUN,2023-09-29,80+,76.91,75.72,63.85
ISL,2022-04-01,10-14,73.1,67.64,0.1
