isoCode,stateName,date,totalDistributed,peopleVaccinated,peopleFullyVaccinated,peopleBooster
USA,Maryland,2022-02-25,14993610.0,5125819.0,4470925.0,2213909.0
USA,Maryland,2022-02-26,14996010.0,5129734.0,4474283.0,2219361.0
USA,Maryland,2022-02-27,,,,
USA,Maryland,2022-02-28,15008410.0,5134205.0,4478738.0,2228153.0
USA,Maryland,2022-03-01,15010810.0,5135718.0,4480296.0,2232079.0
USA,Maryland,2022-03-02,15033210.0,5137716.0,4482113.0,2235859.0
USA,Maryland,2022-03-03,15048610.0,5139768.0,4484134.0,2239725.0
USA,Maryland,2022-03-04,15064710.0,5141764.0,4485910.0,2243323.0
USA,Maryland,2022-03-05,15080110.0,5143549.0,4487666.0,2247359.0
USA,Maryland,2022-03-06,15082110.0,5144794.0,4488866.0,2250041.0
USA,Maryland,2022-03-07,15082110.0,5145459.0,4489512.0,2251462.0
USA,Maryland,2022-03-08,15085910.0,5146677.0,4490564.0,2254163.0
USA,Maryland,2022-03-09,15101910.0,5148153.0,4491904.0,2257293.0
USA,Maryland,2022-03-10,15110610.0,5149788.0,4493417.0,2260384.0
USA,Maryland,2022-03-11,15119910.0,5151225.0,4494755.0,2263306.0
USA,Maryland,2022-03-12,15119910.0,5152793.0,4496370.0,2266402.0
USA,Maryland,2022-03-13,15119910.0,5153669.0,4497194.0,2268180.0
USA,Maryland,2022-03-14,15132610.0,5154132.0,4497776.0,2269091.0
USA,Maryland,2022-03-15,15136570.0,5155236.0,4498733.0,2271360.0
USA,Maryland,2022-03-16,15162870.0,5156516.0,4499863.0,2273713.0
USA,Maryland,2022-03-17,15174470.0,5158014.0,4501261.0,2276672.0
USA,Maryland,2022-03-18,15198170.0,5159321.0,4502551.0,2279201.0
USA,Maryland,2022-03-19,15198170.0,5160744.0,4503860.0,2281950.0
USA,Maryland,2022-03-20,15198170.0,5161630.0,4504719.0,2283939.0
USA,Maryland,2022-03-21,15198170.0,5162117.0,4505207.0,2285008.0
USA,Maryland,2022-03-22,15198170.0,5163096.0,4506230.0,2287565.0
USA,Maryland,2022-03-23,15226770.0,5164838.0,4507790.0,2289801.0
USA,Maryland,2022-03-24,15242570.0,5166207.0,4509202.0,2292538.0
USA,Maryland,2022-03-25,15251870.0,5168315.0,4511549.0,2297094.0
USA,Maryland,2022-03-26,15270970.0,5172797.0,4516945.0,2304634.0
USA,Maryland,2022-03-27,15271770.0,5174680.0,4519113.0,2308035.0
USA,Maryland,2022-03-28,15271770.0,5175180.0,4519589.0,2309282.0
USA,Maryland,2022-03-29,15278070.0,5177654.0,4522188.0,2313491.0
USA,Maryland,2022-03-30,15294270.0,5181133.0,4526119.0,2319082.0
USA,Maryland,2022-03-31,15312470.0,5185044.0,4530532.0,2326349.0
USA,Maryland,2022-04-01,15312470.0,5187451.0,4533096.0,2335820.0
USA,Maryland,2022-04-02,15365870.0,5189299.0,4535306.0,2346574.0
USA,Maryland,2022-04-03,15367870.0,5190315.0,4536440.0,2354837.0
USA,Maryland,2022-04-04,15367870.0,5191014.0,4537230.0,2360049.0
USA,Maryland,2022-04-05,15377370.0,5192330.0,4538416.0,2367233.0
USA,Maryland,2022-04-06,15426070.0,5193815.0,4539876.0,2377373.0
USA,Maryland,2022-04-07,15454970.0,5195323.0,4541332.0,2387613.0
USA,Maryland,2022-04-08,,,,
USA,Maryland,2022-04-09,,,,
USA,Maryland,2022-04-10,,,,
USA,Maryland,2022-04-11,,,,
USA,Maryland,2022-04-12,,,,
USA,Maryland,2022-04-13,,,,
USA,Maryland,2022-04-14,,,,
USA,Maryland,2022-04-15,15642970.0,5207564.0,4552332.0,2447308.0
USA,Maryland,2022-04-16,,,,
USA,Maryland,2022-04-17,15675170.0,5210904.0,4555818.0,2475163.0
USA,Maryland,2022-04-18,15675170.0,5211418.0,4556342.0,2478546.0
USA,Maryland,2022-04-19,15677070.0,5212352.0,4557253.0,2484286.0
USA,Maryland,2022-04-20,15713470.0,5213741.0,4558658.0,2494760.0
USA,Maryland,2022-04-21,15736170.0,5214962.0,4559856.0,2502967.0
USA,Maryland,2022-04-22,,,,
USA,Maryland,2022-04-23,15780170.0,5217624.0,4562530.0,2522698.0
USA,Maryland,2022-04-24,15780170.0,5218454.0,4563339.0,2527738.0
USA,Maryland,2022-04-25,15783670.0,5218873.0,4563796.0,2531141.0
USA,Maryland,2022-04-26,15793070.0,5219768.0,4564704.0,2537032.0
USA,Maryland,2022-04-27,15822170.0,5221096.0,4565971.0,2546462.0
USA,Maryland,2022-04-28,,,,
USA,Maryland,2022-04-29,15874570.0,5224591.0,4569613.0,2566600.0
USA,Maryland,2022-04-30,15903370.0,5226682.0,4571786.0,2576940.0
USA,Maryland,2022-05-01,15903370.0,5227471.0,4572554.0,2581612.0
USA,Maryland,2022-05-02,15903370.0,5227858.0,4573079.0,2585569.0
USA,Maryland,2022-05-03,15905670.0,5228915.0,4574076.0,2591691.0
USA,Maryland,2022-05-04,15924670.0,5230222.0,4575307.0,2599681.0
USA,Maryland,2022-05-05,15935670.0,5231387.0,4576482.0,2607417.0
USA,Maryland,2022-05-06,15966070.0,5232573.0,4577554.0,2614944.0
USA,Maryland,2022-05-07,15983470.0,5233632.0,4578615.0,2621858.0
USA,Maryland,2022-05-08,15985370.0,5234359.0,4579369.0,2627123.0
USA,Maryland,2022-05-09,15985370.0,5234837.0,4579828.0,2629983.0
USA,Maryland,2022-05-10,15999370.0,5235603.0,4580586.0,2635971.0
USA,Maryland,2022-05-11,,,,
USA,Maryland,2022-05-12,16049070.0,5237891.0,4582996.0,2652507.0
USA,Maryland,2022-05-13,16068070.0,5239203.0,4584266.0,2664536.0
USA,Maryland,2022-05-14,16099870.0,5240484.0,4585503.0,2674393.0
USA,Maryland,2022-05-15,16099870.0,5241359.0,4586347.0,2682723.0
USA,Maryland,2022-05-16,16102870.0,5241922.0,4586931.0,2688485.0
USA,Maryland,2022-05-17,16103870.0,5242889.0,4587804.0,2696073.0
USA,Maryland,2022-05-18,16128070.0,5244336.0,4588975.0,2706224.0
USA,Maryland,2022-05-19,16144670.0,5245547.0,4590123.0,2716625.0
USA,Maryland,2022-05-20,16177270.0,5246908.0,4591352.0,2727336.0
USA,Maryland,2022-05-21,16223670.0,5248251.0,4592617.0,2738603.0
USA,Maryland,2022-05-22,16224270.0,5249096.0,4593430.0,2747568.0
USA,Maryland,2022-05-23,16224270.0,5249578.0,4593883.0,2752848.0
USA,Maryland,2022-05-24,16230770.0,5250903.0,4594930.0,2760800.0
USA,Maryland,2022-05-25,16273670.0,5252135.0,4596116.0,2771890.0
USA,Maryland,2022-05-26,16308570.0,5253563.0,4597547.0,2784790.0
USA,Maryland,2022-05-27,16338270.0,5254896.0,4598813.0,2795622.0
USA,Maryland,2022-05-28,,,,
USA,Maryland,2022-05-29,,,,
USA,Maryland,2022-05-30,,,,
USA,Maryland,2022-05-31,16359770.0,5258141.0,4601568.0,2820719.0
USA,Maryland,2022-06-01,16361470.0,5259201.0,4602344.0,2826097.0
USA,Maryland,2022-06-02,16413970.0,5260427.0,4603436.0,2834261.0
USA,Maryland,2022-06-03,16438370.0,5261649.0,4604482.0,2842118.0
USA,Maryland,2022-06-04,16478570.0,5262833.0,4605593.0,2850412.0
USA,Maryland,2022-06-05,16478670.0,5263229.0,4606028.0,2854193.0
USA,Maryland,2022-06-06,16478670.0,5263826.0,4606516.0,2857963.0
USA,Maryland,2022-06-07,16484170.0,5265079.0,4607554.0,2863065.0
USA,Maryland,2022-06-08,16507370.0,5266407.0,4608890.0,2870871.0
USA,Maryland,2022-06-09,16530770.0,5267540.0,4609853.0,2877738.0
USA,Maryland,2022-06-10,16550670.0,5268753.0,4611104.0,2887022.0
USA,Maryland,2022-06-11,16570870.0,5269792.0,4612022.0,2892975.0
USA,Maryland,2022-06-12,16571470.0,5270372.0,4612652.0,2898188.0
USA,Maryland,2022-06-13,16571470.0,5270735.0,4613034.0,2901033.0
USA,Maryland,2022-06-14,16577370.0,5271432.0,4613734.0,2905593.0
USA,Maryland,2022-06-15,16600270.0,5272566.0,4614759.0,2911314.0
USA,Maryland,2022-06-16,16628770.0,5273382.0,4615638.0,2920836.0
USA,Maryland,2022-06-17,,,,
USA,Maryland,2022-06-18,,,,
USA,Maryland,2022-06-19,,,,
USA,Maryland,2022-06-20,,,,
USA,Maryland,2022-06-21,,,,
USA,Maryland,2022-06-22,16735670.0,5278345.0,4619984.0,2954751.0
USA,Maryland,2022-06-23,,,,
USA,Maryland,2022-06-24,,,,
USA,Maryland,2022-06-25,,,,
USA,Maryland,2022-06-26,,,,
USA,Maryland,2022-06-27,,,,
USA,Maryland,2022-06-28,,,,
USA,Maryland,2022-06-29,16971570.0,5296918.0,4622245.0,2987895.0
USA,Maryland,2022-06-30,,,,
USA,Maryland,2022-07-01,,,,
USA,Maryland,2022-07-02,,,,
USA,Maryland,2022-07-03,,,,
USA,Maryland,2022-07-04,,,,
USA,Maryland,2022-07-05,,,,
USA,Maryland,2022-07-06,17059070.0,5306653.0,4626010.0,3010507.0
USA,Maryland,2022-07-07,,,,
USA,Maryland,2022-07-08,,,,
USA,Maryland,2022-07-09,,,,
USA,Maryland,2022-07-10,,,,
USA,Maryland,2022-07-11,,,,
USA,Maryland,2022-07-12,,,,
USA,Maryland,2022-07-13,17202670.0,5316595.0,4630717.0,3040615.0
USA,Maryland,2022-07-14,,,,
USA,Maryland,2022-07-15,,,,
USA,Maryland,2022-07-16,,,,
USA,Maryland,2022-07-17,,,,
USA,Maryland,2022-07-18,,,,
USA,Maryland,2022-07-19,,,,
USA,Maryland,2022-07-20,17318570.0,5326046.0,4636064.0,3078579.0
USA,Maryland,2022-07-21,,,,
USA,Maryland,2022-07-22,,,,
USA,Maryland,2022-07-23,,,,
USA,Maryland,2022-07-24,,,,
USA,Maryland,2022-07-25,,,,
USA,Maryland,2022-07-26,,,,
USA,Maryland,2022-07-27,17448070.0,5336429.0,4645141.0,3113040.0
USA,Maryland,2022-07-28,,,,
USA,Maryland,2022-07-29,,,,
USA,Maryland,2022-07-30,,,,
USA,Maryland,2022-07-31,,,,
USA,Maryland,2022-08-01,,,,
USA,Maryland,2022-08-02,,,,
USA,Maryland,2022-08-03,17558570.0,5343786.0,4651229.0,3148293.0
USA,Maryland,2022-08-04,,,,
USA,Maryland,2022-08-05,,,,
USA,Maryland,2022-08-06,,,,
USA,Maryland,2022-08-07,,,,
USA,Maryland,2022-08-08,,,,
USA,Maryland,2022-08-09,,,,
USA,Maryland,2022-08-10,17699970.0,5352102.0,4658771.0,3172579.0
USA,Maryland,2022-08-11,,,,
USA,Maryland,2022-08-12,,,,
USA,Maryland,2022-08-13,,,,
USA,Maryland,2022-08-14,,,,
USA,Maryland,2022-08-15,,,,
USA,Maryland,2022-08-16,,,,
USA,Maryland,2022-08-17,17779470.0,5359596.0,4664019.0,3193941.0
USA,Maryland,2022-08-18,,,,
USA,Maryland,2022-08-19,,,,
USA,Maryland,2022-08-20,,,,
USA,Maryland,2022-08-21,,,,
USA,Maryland,2022-08-22,,,,
USA,Maryland,2022-08-23,,,,
USA,Maryland,2022-08-24,17856970.0,5366791.0,4669064.0,3214684.0
USA,Maryland,2022-08-25,,,,
USA,Maryland,2022-08-26,,,,
USA,Maryland,2022-08-27,,,,
USA,Maryland,2022-08-28,,,,
USA,Maryland,2022-08-29,,,,
USA,Maryland,2022-08-30,,,,
USA,Maryland,2022-08-31,17962770.0,5375064.0,4674828.0,3232373.0
USA,Maryland,2022-09-01,,,,
USA,Maryland,2022-09-02,,,,
USA,Maryland,2022-09-03,,,,
USA,Maryland,2022-09-04,,,,
USA,Maryland,2022-09-05,,,,
USA,Maryland,2022-09-06,,,,
USA,Maryland,2022-09-07,18169970.0,5379108.0,4677823.0,3238908.0
USA,Maryland,2022-09-08,,,,
USA,Maryland,2022-09-09,,,,
USA,Maryland,2022-09-10,,,,
USA,Maryland,2022-09-11,,,,
USA,Maryland,2022-09-12,,,,
USA,Maryland,2022-09-13,,,,
USA,Maryland,2022-09-14,18630070.0,5387276.0,4685849.0,3302183.0
USA,Maryland,2022-09-15,,,,
USA,Maryland,2022-09-16,,,,
USA,Maryland,2022-09-17,,,,
USA,Maryland,2022-09-18,,,,
USA,Maryland,2022-09-19,,,,
USA,Maryland,2022-09-20,,,,
USA,Maryland,2022-09-21,18921670.0,5397048.0,4695698.0,3387631.0
USA,Maryland,2022-09-22,,,,
USA,Maryland,2022-09-23,,,,
USA,Maryland,2022-09-24,,,,
USA,Maryland,2022-09-25,,,,
USA,Maryland,2022-09-26,,,,
USA,Maryland,2022-09-27,,,,
USA,Maryland,2022-09-28,19187070.0,5406567.0,4704479.0,3487027.0
USA,Maryland,2022-09-29,,,,
USA,Maryland,2022-09-30,,,,
USA,Maryland,2022-10-01,,,,
USA,Maryland,2022-10-02,,,,
USA,Maryland,2022-10-03,,,,
USA,Maryland,2022-10-04,,,,
USA,Maryland,2022-10-05,19451070.0,5417043.0,4715816.0,3586752.0
USA,Maryland,2022-10-06,,,,
USA,Maryland,2022-10-07,,,,
USA,Maryland,2022-10-08,,,,
USA,Maryland,2022-10-09,,,,
USA,Maryland,2022-10-10,,,,
USA,Maryland,2022-10-11,,,,
USA,Maryland,2022-10-12,19634870.0,5428680.0,4724984.0,3692587.0
USA,Maryland,2022-10-13,,,,
USA,Maryland,2022-10-14,,,,
USA,Maryland,2022-10-15,,,,
USA,Maryland,2022-10-16,,,,
USA,Maryland,2022-10-17,,,,
USA,Maryland,2022-10-18,,,,
USA,Maryland,2022-10-19,19949370.0,5439066.0,4733962.0,3795721.0
USA,Maryland,2022-10-20,,,,
USA,Maryland,2022-10-21,,,,
USA,Maryland,2022-10-22,,,,
USA,Maryland,2022-10-23,,,,
USA,Maryland,2022-10-24,,,,
USA,Maryland,2022-10-25,,,,
USA,Maryland,2022-10-26,20155570.0,5449445.0,4742716.0,3895597.0
USA,Maryland,2022-10-27,,,,
USA,Maryland,2022-10-28,,,,
USA,Maryland,2022-10-29,,,,
USA,Maryland,2022-10-30,,,,
USA,Maryland,2022-10-31,,,,
USA,Maryland,2022-11-01,,,,
USA,Maryland,2022-11-02,21661040.0,5459941.0,4751511.0,3992411.0
USA,Maryland,2022-11-03,,,,
USA,Maryland,2022-11-04,,,,
USA,Maryland,2022-11-05,,,,
USA,Maryland,2022-11-06,,,,
USA,Maryland,2022-11-07,,,,
USA,Maryland,2022-11-08,,,,
USA,Maryland,2022-11-09,20487370.0,5474058.0,4763018.0,4080224.0
USA,Maryland,2022-11-10,,,,
USA,Maryland,2022-11-11,,,,
USA,Maryland,2022-11-12,,,,
USA,Maryland,2022-11-13,,,,
USA,Maryland,2022-11-14,,,,
USA,Maryland,2022-11-15,,,,
USA,Maryland,2022-11-16,20638370.0,5483916.0,4770810.0,4152280.0
USA,Maryland,2022-11-17,,,,
USA,Maryland,2022-11-18,,,,
USA,Maryland,2022-11-19,,,,
USA,Maryland,2022-11-20,,,,
USA,Maryland,2022-11-21,,,,
USA,Maryland,2022-11-22,,,,
USA,Maryland,2022-11-23,20811270.0,5492322.0,4777061.0,4218914.0
USA,Maryland,2022-11-24,,,,
USA,Maryland,2022-11-25,,,,
USA,Maryland,2022-11-26,,,,
USA,Maryland,2022-11-27,,,,
USA,Maryland,2022-11-28,,,,
USA,Maryland,2022-11-29,,,,
USA,Maryland,2022-11-30,20848570.0,5496616.0,4780793.0,4258760.0
USA,Maryland,2022-12-01,,,,
USA,Maryland,2022-12-02,,,,
USA,Maryland,2022-12-03,,,,
USA,Maryland,2022-12-04,,,,
USA,Maryland,2022-12-05,,,,
USA,Maryland,2022-12-06,,,,
USA,Maryland,2022-12-07,20976410.0,5503142.0,4785894.0,4306211.0
USA,Maryland,2022-12-08,,,,
USA,Maryland,2022-12-09,,,,
USA,Maryland,2022-12-10,,,,
USA,Maryland,2022-12-11,,,,
USA,Maryland,2022-12-12,,,,
USA,Maryland,2022-12-13,,,,
USA,Maryland,2022-12-14,21080970.0,5509796.0,4790988.0,4350810.0
USA,Maryland,2022-12-15,,,,
USA,Maryland,2022-12-16,,,,
USA,Maryland,2022-12-17,,,,
USA,Maryland,2022-12-18,,,,
USA,Maryland,2022-12-19,,,,
USA,Maryland,2022-12-20,,,,
USA,Maryland,2022-12-21,21243950.0,5515609.0,4795597.0,4399365.0
USA,Maryland,2022-12-22,,,,
USA,Maryland,2022-12-23,,,,
USA,Maryland,2022-12-24,,,,
USA,Maryland,2022-12-25,,,,
USA,Maryland,2022-12-26,,,,
USA,Maryland,2022-12-27,,,,
USA,Maryland,2022-12-28,21286570.0,5519787.0,4798758.0,4425570.0
USA,Maryland,2022-12-29,,,,
USA,Maryland,2022-12-30,,,,
USA,Maryland,2022-12-31,,,,
USA,Maryland,2023-01-01,,,,
USA,Maryland,2023-01-02,,,,
USA,Maryland,2023-01-03,,,,
USA,Maryland,2023-01-04,21358030.0,5524002.0,4802024.0,4453026.0
USA,Maryland,2023-01-05,,,,
USA,Maryland,2023-01-06,,,,
USA,Maryland,2023-01-07,,,,
USA,Maryland,2023-01-08,,,,
USA,Maryland,2023-01-09,,,,
USA,Maryland,2023-01-10,,,,
USA,Maryland,2023-01-11,21470910.0,5530038.0,4807021.0,4478710.0
USA,Maryland,2023-01-12,,,,
USA,Maryland,2023-01-13,,,,
USA,Maryland,2023-01-14,,,,
USA,Maryland,2023-01-15,,,,
USA,Maryland,2023-01-16,,,,
USA,Maryland,2023-01-17,,,,
USA,Maryland,2023-01-18,21543570.0,5534458.0,4810487.0,4503700.0
USA,Maryland,2023-01-19,,,,
USA,Maryland,2023-01-20,,,,
USA,Maryland,2023-01-21,,,,
USA,Maryland,2023-01-22,,,,
USA,Maryland,2023-01-23,,,,
USA,Maryland,2023-01-24,,,,
USA,Maryland,2023-01-25,21630950.0,5537432.0,4812669.0,4520656.0
USA,Maryland,2023-01-26,,,,
USA,Maryland,2023-01-27,,,,
USA,Maryland,2023-01-28,,,,
USA,Maryland,2023-01-29,,,,
USA,Maryland,2023-01-30,,,,
USA,Maryland,2023-01-31,,,,
USA,Maryland,2023-02-01,21683380.0,5540242.0,4814877.0,4534806.0
USA,Maryland,2023-02-02,,,,
USA,Maryland,2023-02-03,,,,
USA,Maryland,2023-02-04,,,,
USA,Maryland,2023-02-05,,,,
USA,Maryland,2023-02-06,,,,
USA,Maryland,2023-02-07,,,,
USA,Maryland,2023-02-08,21731990.0,5542993.0,4817012.0,4545458.0
USA,Maryland,2023-02-09,,,,
USA,Maryland,2023-02-10,,,,
USA,Maryland,2023-02-11,,,,
USA,Maryland,2023-02-12,,,,
USA,Maryland,2023-02-13,,,,
USA,Maryland,2023-02-14,,,,
USA,Maryland,2023-02-15,21782440.0,5545086.0,4818700.0,4555332.0
USA,Maryland,2023-02-16,,,,
USA,Maryland,2023-02-17,,,,
USA,Maryland,2023-02-18,,,,
USA,Maryland,2023-02-19,,,,
USA,Maryland,2023-02-20,,,,
USA,Maryland,2023-02-21,,,,
USA,Maryland,2023-02-22,21829280.0,5547310.0,4820389.0,4563177.0
USA,Maryland,2023-02-23,,,,
USA,Maryland,2023-02-24,,,,
USA,Maryland,2023-02-25,,,,
USA,Maryland,2023-02-26,,,,
USA,Maryland,2023-02-27,,,,
USA,Maryland,2023-02-28,,,,
USA,Maryland,2023-03-01,21892760.0,5549110.0,4821895.0,4571260.0
USA,Maryland,2023-03-02,,,,
USA,Maryland,2023-03-03,,,,
USA,Maryland,2023-03-04,,,,
USA,Maryland,2023-03-05,,,,
USA,Maryland,2023-03-06,,,,
USA,Maryland,2023-03-07,,,,
USA,Maryland,2023-03-08,21946020.0,5550939.0,4823377.0,4578158.0
USA,Maryland,2023-03-09,,,,
USA,Maryland,2023-03-10,,,,
USA,Maryland,2023-03-11,,,,
USA,Maryland,2023-03-12,,,,
USA,Maryland,2023-03-13,,,,
USA,Maryland,2023-03-14,,,,
USA,Maryland,2023-03-15,22018320.0,5553070.0,4825122.0,4584956.0
USA,Maryland,2023-03-16,,,,
USA,Maryland,2023-03-17,,,,
USA,Maryland,2023-03-18,,,,
USA,Maryland,2023-03-19,,,,
USA,Maryland,2023-03-20,,,,
USA,Maryland,2023-03-21,,,,
USA,Maryland,2023-03-22,22069180.0,5555292.0,4826931.0,4590667.0
USA,Maryland,2023-03-23,,,,
USA,Maryland,2023-03-24,,,,
USA,Maryland,2023-03-25,,,,
USA,Maryland,2023-03-26,,,,
USA,Maryland,2023-03-27,,,,
USA,Maryland,2023-03-28,,,,
USA,Maryland,2023-03-29,22106450.0,5557169.0,4828278.0,4597356.0
USA,Maryland,2023-03-30,,,,
USA,Maryland,2023-03-31,,,,
USA,Maryland,2023-04-01,,,,
USA,Maryland,2023-04-02,,,,
USA,Maryland,2023-04-03,,,,
USA,Maryland,2023-04-04,,,,
USA,Maryland,2023-04-05,22138620.0,5558628.0,4829505.0,4603780.0
USA,Maryland,2023-04-06,,,,
USA,Maryland,2023-04-07,,,,
USA,Maryland,2023-04-08,,,,
USA,Maryland,2023-04-09,,,,
USA,Maryland,2023-04-10,,,,
USA,Maryland,2023-04-11,,,,
USA,Maryland,2023-04-12,22187480.0,5560116.0,4830616.0,4608231.0
USA,Maryland,2023-04-13,,,,
USA,Maryland,2023-04-14,,,,
USA,Maryland,2023-04-15,,,,
USA,Maryland,2023-04-16,,,,
USA,Maryland,2023-04-17,,,,
USA,Maryland,2023-04-18,,,,
USA,Maryland,2023-04-19,22191960.0,5561497.0,4831748.0,4613090.0
USA,Maryland,2023-04-20,,,,
USA,Maryland,2023-04-21,,,,
USA,Maryland,2023-04-22,,,,
USA,Maryland,2023-04-23,,,,
USA,Maryland,2023-04-24,,,,
USA,Maryland,2023-04-25,,,,
USA,Maryland,2023-04-26,22237870.0,5562893.0,4832890.0,4621980.0
USA,Maryland,2023-04-27,,,,
USA,Maryland,2023-04-28,,,,
USA,Maryland,2023-04-29,,,,
USA,Maryland,2023-04-30,,,,
USA,Maryland,2023-05-01,,,,
USA,Maryland,2023-05-02,,,,
USA,Maryland,2023-05-03,22298750.0,5564484.0,4834128.0,4635261.0
USA,Maryland,2023-05-04,,,,
USA,Maryland,2023-05-05,,,,
USA,Maryland,2023-05-06,,,,
USA,Maryland,2023-05-07,,,,
USA,Maryland,2023-05-08,,,,
USA,Maryland,2023-05-09,,,,
USA,Maryland,2023-05-10,22359840.0,5566178.0,4835390.0,4650410.0
USA,Massachusetts,2021-01-12,476025.0,184984.0,19073.0,
USA,Massachusetts,2021-01-13,656850.0,192619.0,24789.0,
USA,Massachusetts,2021-01-14,669225.0,204481.0,,
USA,Massachusetts,2021-01-15,669325.0,222109.0,34885.0,
USA,Massachusetts,2021-01-16,,,,
USA,Massachusetts,2021-01-17,,,,
USA,Massachusetts,2021-01-18,,,,
USA,Massachusetts,2021-01-19,669325.0,277612.0,41053.0,
USA,Massachusetts,2021-01-20,737550.0,288209.0,42062.0,
USA,Massachusetts,2021-01-21,776400.0,306646.0,46247.0,
USA,Massachusetts,2021-01-22,854950.0,318630.0,51662.0,
USA,Massachusetts,2021-01-23,859175.0,334514.0,57869.0,
USA,Massachusetts,2021-01-24,859175.0,356102.0,63096.0,
USA,Massachusetts,2021-01-25,859175.0,368358.0,64648.0,
USA,Massachusetts,2021-01-26,875825.0,376313.0,65761.0,
USA,Massachusetts,2021-01-27,956800.0,390470.0,73152.0,
USA,Massachusetts,2021-01-28,1018975.0,406024.0,83637.0,
USA,Massachusetts,2021-01-29,1057000.0,422803.0,96373.0,
USA,Massachusetts,2021-01-30,1060900.0,438852.0,106799.0,
USA,Massachusetts,2021-01-31,1060900.0,461408.0,116315.0,
USA,Massachusetts,2021-02-01,1060900.0,484829.0,122652.0,
USA,Massachusetts,2021-02-02,1039775.0,497445.0,126560.0,
USA,Massachusetts,2021-02-03,1156375.0,497445.0,126560.0,
USA,Massachusetts,2021-02-04,1229075.0,517135.0,134311.0,
USA,Massachusetts,2021-02-05,1247600.0,539877.0,143690.0,
USA,Massachusetts,2021-02-06,1247600.0,571853.0,153692.0,
USA,Massachusetts,2021-02-07,1247600.0,609483.0,169148.0,
USA,Massachusetts,2021-02-08,1247600.0,630154.0,174437.0,
USA,Massachusetts,2021-02-09,1273975.0,649131.0,181280.0,
USA,Massachusetts,2021-02-10,1393725.0,687093.0,194968.0,
USA,Massachusetts,2021-02-11,1445425.0,715308.0,207392.0,
USA,Massachusetts,2021-02-12,1499450.0,741746.0,218795.0,
USA,Massachusetts,2021-02-13,1502725.0,771430.0,235910.0,
USA,Massachusetts,2021-02-14,1502925.0,823429.0,259760.0,
USA,Massachusetts,2021-02-15,,,,
USA,Massachusetts,2021-02-16,1517375.0,863806.0,280622.0,
USA,Massachusetts,2021-02-17,1526150.0,879627.0,288309.0,
USA,Massachusetts,2021-02-18,1526150.0,912258.0,299871.0,
USA,Massachusetts,2021-02-19,1580500.0,987512.0,326108.0,
USA,Massachusetts,2021-02-20,1737170.0,1028490.0,343624.0,
USA,Massachusetts,2021-02-21,1737170.0,1054948.0,367709.0,
USA,Massachusetts,2021-02-22,1737170.0,1070869.0,382100.0,
USA,Massachusetts,2021-02-23,1747380.0,1090809.0,392631.0,
USA,Massachusetts,2021-02-24,1982950.0,1108977.0,407380.0,
USA,Massachusetts,2021-02-25,2025060.0,1133903.0,424922.0,
USA,Massachusetts,2021-02-26,2068660.0,1162144.0,445006.0,
USA,Massachusetts,2021-02-27,2091730.0,1194345.0,471242.0,
USA,Massachusetts,2021-02-28,2091730.0,1220455.0,496356.0,
USA,Massachusetts,2021-03-01,2091730.0,1260542.0,523119.0,
USA,Massachusetts,2021-03-02,2115560.0,1278555.0,538986.0,
USA,Massachusetts,2021-03-03,2296020.0,1306343.0,557064.0,
USA,Massachusetts,2021-03-04,2381160.0,1341520.0,578386.0,
USA,Massachusetts,2021-03-05,2476070.0,1379021.0,605400.0,
USA,Massachusetts,2021-03-06,2497130.0,1423801.0,636626.0,
USA,Massachusetts,2021-03-07,2497130.0,1463301.0,663148.0,
USA,Massachusetts,2021-03-08,2497130.0,1493343.0,695094.0,
USA,Massachusetts,2021-03-09,2657570.0,1510698.0,706965.0,
USA,Massachusetts,2021-03-10,2724620.0,1567359.0,749328.0,
USA,Massachusetts,2021-03-11,2859820.0,1608665.0,776259.0,
USA,Massachusetts,2021-03-12,2861490.0,1650762.0,811452.0,
USA,Massachusetts,2021-03-13,2891100.0,1717752.0,874031.0,
USA,Massachusetts,2021-03-14,2891100.0,1718071.0,874199.0,
USA,Massachusetts,2021-03-15,2891100.0,1751693.0,904685.0,
USA,Massachusetts,2021-03-16,3069880.0,1759203.0,911506.0,
USA,Massachusetts,2021-03-17,3159090.0,1805897.0,942557.0,
USA,Massachusetts,2021-03-18,3270160.0,1845302.0,969041.0,
USA,Massachusetts,2021-03-19,3314010.0,1886403.0,994623.0,
USA,Massachusetts,2021-03-20,3321910.0,1932142.0,1021600.0,
USA,Massachusetts,2021-03-21,3321910.0,1973933.0,1044985.0,
USA,Massachusetts,2021-03-22,3321910.0,2008501.0,1069066.0,
USA,Massachusetts,2021-03-23,3490490.0,2026414.0,1084737.0,
USA,Massachusetts,2021-03-24,3557950.0,2067842.0,1110288.0,
USA,Massachusetts,2021-03-25,3773250.0,2107488.0,1137413.0,
USA,Massachusetts,2021-03-26,3846570.0,2154775.0,1166923.0,
USA,Massachusetts,2021-03-27,3848770.0,2200864.0,1196939.0,
USA,Massachusetts,2021-03-28,3848770.0,2251089.0,1227553.0,
USA,Massachusetts,2021-03-29,3848770.0,2293964.0,1256616.0,
USA,Massachusetts,2021-03-30,4117900.0,2316988.0,1275456.0,
USA,Massachusetts,2021-03-31,4270280.0,2362261.0,1307031.0,
USA,Massachusetts,2021-04-01,4396850.0,2404819.0,1341408.0,
